beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,1.4,3.4,1091,0.0,0.01803196208614281,0.04575534344893315,-43.446842156923736,8.584799926688458,,,7.732299473041227,31.750020724959818,26.866464270736465,46.92066850819473,34.598763743777695,52.8593523005095
0.01,1.4,3.8,1062,0.0,0.012553793337831621,0.039467602257025725,-41.971453109590136,7.884110509986631,,,8.627877098026351,31.54679690923351,26.24810927049733,46.51858006983673,34.87598636852368,52.02137062215538
0.01,1.4,4.2,1067,0.0,0.01605158111371687,0.0479129291600243,-41.72265519714355,8.698137183263388,,,8.866793606522206,32.29455331659962,24.907476936279767,44.86274613403882,33.77427054280197,51.12613380277225
0.01,1.4,4.6,1033,0.0,0.014654779941965965,0.04126408126561011,-43.22849877412654,8.36477620569645,,,9.459912628926713,33.75034962147507,24.465486613373937,44.51852881875264,33.92539924230065,51.55654762585542
0.01,1.4,5.0,1016,0.0,0.016608341472352007,0.044329190084980964,-42.31789384886276,8.655438581507626,,,9.584721774338027,33.36237506274146,23.659482604177864,44.609527320771875,33.24420437851589,51.47324066121769
0.01,1.8,0.01,1327,0.0,0.0014037410388247529,0.005525596357962592,-41.301833152770996,8.219685323936838,,,2.227427206760356,18.065106660746544,32.28047212271517,49.736751115572766,34.50789932947552,51.539109041003066
0.01,1.8,0.2,1306,0.0,0.0019482412528112488,0.010670867426762785,-38.873743924227625,8.942243448285627,,,2.507281420014288,20.481402808118734,32.193951383927754,49.805681968069095,34.70123280394204,52.33207766568292
0.01,1.8,0.6,1288,0.0,0.0063501159596873885,0.03006837685555104,-39.53543413901816,10.849041776704965,,,3.6131779552832186,25.39176990694392,31.69794288215341,49.52554273523079,35.311120837436626,53.557895894088254
0.01,1.8,1.0,1256,0.0,0.005781460719501918,0.025581865639988308,-43.61374526977539,6.5408227159370735,,,4.630513435875059,26.74754883949674,30.79433475146358,47.88235518016659,35.42484818733864,52.18187989085598
0.01,1.8,1.4,1205,0.0,0.011638388099509466,0.03837027568861859,-42.25316630876981,8.334852560579684,,,4.904345006485085,24.45055762452494,29.88929034648879,49.54046073648056,34.79363535297387,52.52519335489476
0.01,1.8,1.8,1200,0.0,0.012719035148618003,0.043798687882494,-42.93897941377428,9.166720560932625,,,5.874762292855203,27.975846759416964,29.424748709589785,47.65827145605776,35.29951100244499,52.0404962147492
0.01,1.8,2.2,1167,0.0,0.010866738836683022,0.036166550248865545,-42.524513224337966,7.960347690006633,,,6.759406175338768,29.351337772390107,28.70182925717204,48.15885469839473,35.461235432510804,52.84638530884984
0.01,1.8,2.6,1128,0.0,0.01020253972804074,0.03515337047766701,-41.6840768607266,7.8361865601169525,,,7.235473837262805,30.263497403093524,27.475245246903356,47.29322796880907,34.71071908416616,52.48727365884527
0.01,1.8,3.0,1138,0.0,0.007213523811110593,0.029145903297716068,-40.83355571483744,8.70155975572679,,,7.594378480989989,29.11550863074015,27.14836404663407,46.10870777867366,34.74274252762406,50.6098183890249
0.01,1.8,3.4,1104,0.0,0.01084178254223986,0.03656779758502109,-41.88064668489539,8.98919328546087,,,8.132053770397526,32.35131935709975,26.62573682697146,45.810783609090315,34.75779059736899,52.078484650183206
0.01,1.8,3.8,1071,0.0,0.015442890056816178,0.04377991127530593,-41.55789313729354,8.464189982497356,,,8.362183995095387,32.27767090500218,25.841627898589923,45.50951550262123,34.203811893685305,51.77601535064958
0.01,1.8,4.2,1052,0.0,0.011033205025093612,0.03968746834038003,-42.46645451863607,8.551641391365328,,,9.017311424270453,32.91773948335489,25.02289750983913,46.09312394939546,34.04020893410958,52.505719436786684
0.01,1.8,4.6,1030,0.0,0.009028425494442159,0.03433726625130118,-41.393285176110645,8.155617081420626,,,9.59578804347826,33.18082826334777,24.95471014492754,45.833012437041894,34.5504981884058,52.179365127740795
0.01,1.8,5.0,1012,0.0,0.010827313298761779,0.03639721193561423,-40.12318091392517,9.420345503393493,,,9.801005785973071,34.668249289261276,24.198345319850755,44.29669826446505,33.99935110582383,51.86254033543343
0.01,2.2,0.01,1340,0.0,0.0009769824013781193,0.0006950637290243506,,,,,2.341272011374822,21.400457513687403,32.24803128076124,49.67611473243888,34.58930329213606,52.67527761955085
