beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std,update
0.01,1.0,0.6,11,0.0,0.0013871626420454545,0.00035069714581196316,,,,,75.68744159448791,50.575068265867166,0.06537930457341311,2.6944841093751615,75.75282089906133,50.548993887725636,1.4113871626420456
0.01,1.0,0.8,11,0.0,0.022172927856441767,0.04719748548052276,-36.99661827087402,1.220591614663624,,,74.82188281828728,50.86668401773233,0.08735516513620417,3.568183139750981,74.90923798342348,50.86333693293447,1.6321729278564419
0.01,1.0,1.0,11,0.0,0.0010186975652521305,0.00021565771907169603,,,,,74.36023519072629,50.817943561121055,0.05013147524289789,2.2846498033744984,74.41036666596918,50.795937632051455,1.8110186975652522
0.01,1.0,1.2,11,0.0,0.026767904108214488,0.08577444902388602,-7.672101974487305,,,,75.56494225266808,51.52588683676319,0.06961703668121662,3.5617445251221933,75.63455928934928,51.546887431954616,2.0367679041082143
0.01,1.0,1.4,11,0.0,0.018336556174538353,0.03887092378165071,-39.832223892211914,1.8404861138627062,,,74.80090269064547,50.337088664729706,0.06752753380733306,2.6513591119578286,74.86843022445281,50.30655770524276,2.2283365561745385
0.01,1.0,1.6,11,0.0,0.01970204440029645,0.041685533195058626,-40.07773399353027,0.6813978779444784,,,74.50802602430518,50.880714634299345,0.07643416703355067,3.9033080986031696,74.58446019133875,50.91849152522397,2.4297020444002966
0.01,1.0,1.8,11,0.0,0.03201311284844276,0.07020138530880406,-38.87300491333008,1.1232344176521873,,,75.71710866256093,50.88883161795362,0.07855377267585571,2.9379054368395012,75.79566243523678,50.85674481836292,2.642013112848443
0.01,1.0,2.0,11,0.0,0.05496631969103053,0.08308019371299687,-27.099030375480652,15.023864755626976,,,75.7316107471517,50.74003094814235,0.06322777347538215,3.05086193274346,75.79483852062708,50.737378888182306,2.8649663196910304
0.01,1.2,0.01,11,0.0,0.019246881658376704,0.041048048512739084,-6.588894844055176,1.4772423198598026,,,75.52633229495515,50.74118584995786,0.06968981065278447,2.6934458003056574,75.59602210560794,50.70892958894722,0.8392468816583768
0.01,1.2,0.2,11,0.0,0.013113021850579262,0.03985471603955218,-34.965755462646484,,,,73.97680847207116,51.16048323298069,0.07189617669204384,2.817458436784179,74.04870464876322,51.13409425033964,1.0231130218505793
0.01,1.2,0.4,11,0.0,0.020829114046949856,0.04458252407746984,-37.410417556762695,2.557049973505517,,,73.89333124281384,51.58717220818228,0.06315110971743144,2.8963968943908203,73.95648235253128,51.57802210786187,1.2308291140469498
0.01,1.2,0.6,11,0.0,0.025944276289497584,0.057233453127706266,-40.95060729980469,0.6504829959743436,,,75.6472322351692,50.829332201279,0.07204082488054322,2.7384703531179593,75.71927306004974,50.79587213008475,1.4359442762894978
0.01,1.2,0.8,11,0.0,0.02897869456896875,0.06494824606513534,-37.47760009765625,0.030081385893983376,,,75.43058345889837,50.98564751315027,0.06757840839332552,2.6523570507493064,75.4981618672917,50.9546472792393,1.6389786945689688
0.01,1.2,1.0,11,0.0,0.025792555375523298,0.05705390155557075,-36.60468006134033,6.980266641433605,,,74.95381022101374,52.073668547181,0.061005368472425575,2.5201462395557854,75.01481558948616,52.04683210458635,1.8357925553755234
0.01,1.2,1.2,11,0.0,0.001235441728071733,0.00020834515035278865,,,,,75.60227312345292,50.757452762207244,0.041400829759788024,2.076285766139944,75.64367395321271,50.73824838187704,2.0112354417280716
0.01,1.2,1.4,11,0.0,0.014131719415832812,0.0437861534453106,-40.91578674316406,,,,75.68321169960024,50.952670862151955,0.0733536767530195,2.8458551353040975,75.75656537635327,50.923177815252465,2.224131719415833
0.01,1.2,1.6,11,0.0,0.028111717917696732,0.06221925151934399,-36.147300720214844,0.12534809921927972,,,75.72358431817068,50.903666870077465,0.04591826024895569,2.1865827184476547,75.76950257841965,50.88231626332593,2.438111717917697
0.01,1.2,1.8,11,0.0,0.03962083296340838,0.07034486081964952,-38.978399912516274,2.9080914864432192,,,74.98899532563355,50.74612070236959,0.06768748122218263,2.654495319135788,75.05668280685573,50.71551307555818,2.6496208329634086
0.01,1.2,2.0,11,0.0,0.032143159346140766,0.05360992378221996,-36.810743967692055,1.34391170770104,,,74.5909255733841,52.41903060269905,0.08062941500526488,2.8969935911150864,74.67155498838936,52.38433586641314,2.842143159346141
0.01,1.4,0.01,11,0.0,0.021435997702850002,0.046029910451231,-39.00398063659668,2.3329986755207566,,,75.59159014690401,51.19392106793616,0.06754307069101355,2.81765460904664,75.65913321759503,51.17172209317086,0.84143599770285
0.01,1.4,0.2,11,0.0,0.06827441128814588,0.0705441272648032,-35.61237653096517,2.0064173660558677,,,75.62591469788836,50.506840202195875,0.084936232490069,3.122171077883904,75.71085093037843,50.47615110431749,1.078274411288146
0.01,1.4,0.4,11,0.0,0.025879253040650852,0.05679852806827632,-38.663007736206055,2.9222021768089887,,,75.68805340584257,50.980528121266126,0.08061423690999094,2.9740396235589417,75.76866764275256,50.94757928128084,1.2358792530406508
0.01,1.4,0.6,11,0.0,0.04053115844725028,0.054686902653069414,-38.1848201751709,6.661893399209552,,,75.66610214379304,50.690058972241246,0.11107510245044744,3.7184627750286685,75.7771772462435,50.660630202002565,1.4505311584472504
0.01,1.4,0.8,11,0.0,0.01952864907004446,0.04110276208311915,-40.95405578613281,2.029743671115172,,,75.00907561382564,50.37422646494797,0.07199405198232349,2.8193743373679685,75.08106966580797,50.34591267235758,1.6295286490700445
0.01,1.4,1.0,11,0.0,0.01957199790260923,0.04142497317083929,-37.557626724243164,5.662893724296597,,,75.61639658477087,51.33593874711789,0.07405471336469768,2.8570064476005514,75.69045129813556,51.30634812143964,1.8295719979026093
0.01,1.4,1.2,11,0.0,0.01619078896261591,0.04990499589717331,-35.6740837097168,,,,75.7162823200559,50.93283734981624,0.05677847658979735,2.5231508192084897,75.77306079664571,50.91092142139339,2.026190788962616
0.01,1.4,1.4,11,0.0,0.03131953152742315,0.07214935988763552,-33.46961975097656,1.0726635942357239,,,75.57446007031643,51.46954131569185,0.06975835705117474,2.6947692422106813,75.6442184273676,51.43764519799909,2.2413195315274232
0.01,1.4,1.6,11,0.0,0.00095367431640625,0.0002132480599880018,,,,,75.68036100076661,50.170379681735746,0.06315771133876925,2.735422122716287,75.74351871210538,50.14967332835243,2.4109536743164064
0.01,1.4,1.8,11,0.0,0.0009753487326882102,0.00019817576756325564,,,,,61.239036233549996,53.84447852895803,0.0391874098689573,2.0200424480702166,61.278223643418954,53.83780029689388,2.6109753487326883
0.01,1.4,2.0,11,0.0,0.018943439830425,0.039880432391579596,-37.866769790649414,3.083673834124774,,,74.49129173726007,51.61909753127464,0.07407949688691809,2.7769205571708397,74.565371234147,51.58687557939272,2.828943439830425
0.01,1.6,0.01,11,0.0,0.019225207242092045,0.041225085053267094,-37.168331146240234,3.392938641953224,,,74.63814502649454,51.2566930219014,0.07112628471851773,2.721045209233957,74.70927131121306,51.22533525614987,0.8392252072420922
0.01,1.6,0.2,11,0.0,0.011487440629432955,0.03493736400375506,-33.90024185180664,,,,75.68384922877294,50.35315833208683,0.04796188164054052,2.2346886831310178,75.73181111041347,50.330650263484536,1.021487440629433
0.01,1.6,0.4,11,0.0,0.0010837208140980115,0.0002689724325264769,,,,,75.06527984046967,50.573647792894896,0.047935797407632076,2.3334664689191134,75.1132156378773,50.55632639155673,1.2110837208140979
0.01,1.6,0.6,11,0.0,0.012679533524941902,0.03897043653018681,-33.3927001953125,,,,75.33067537305624,51.2314100672171,0.12644496068869773,7.002639671068779,75.45712033374494,51.5232333278462,1.422679533524942
0.01,1.6,0.8,11,0.0,0.03413720564408722,0.08434505455331628,-37.14303970336914,5.310594623915008,,,75.13507133864876,50.75551907757405,0.07431109246048398,2.7812549259069588,75.20938243110923,50.72170268263277,1.6441372056440873
0.01,1.6,1.0,11,0.0,0.0009970231489701705,0.00027841291814858544,,,,,75.1806300571198,51.052685944039794,0.0565284242310395,2.6915032257080815,75.23715848135085,51.04038664827774,1.8109970231489703
0.01,1.6,1.2,11,0.0,0.04070455377751349,0.07113725560468478,-37.2378896077474,5.678745357707509,,,74.90896343887994,50.53402367072121,0.0632198341111553,2.565451300896049,74.97218327299109,50.5054197688105,2.0507045537775133
0.01,1.6,1.4,11,0.0,0.09066408330743182,0.24359244057224258,-37.72409439086914,4.890458653568587,,,75.7222943179281,50.6279550544502,0.06758972426880999,2.652578967992687,75.78988404219692,50.59634073658487,2.300664083307432
0.01,1.6,1.6,11,0.0,0.022606416182068746,0.04872529395657849,-35.807851791381836,2.43310452140468,,,75.69959883143932,51.19505694713817,0.06552186857885688,2.6974185922644742,75.76512070001817,51.16922665581625,2.432606416182069
0.01,1.6,1.8,11,0.0,0.0009753487326882102,0.00019817576756325564,,,,,75.67634012637569,50.20664620243524,0.06538477633175713,4.4182297333257745,75.74172490270745,50.30240261323934,2.6109753487326883
0.01,1.6,2.0,11,0.0,0.04200501875443025,0.058328491974242384,-35.93526363372803,3.1628718507718845,,,75.68105535668181,50.28770426426506,0.0894059606299762,3.1240407107567494,75.77046131731178,50.250172858621376,2.85200501875443
0.01,1.8,0.01,11,0.0,0.00095367431640625,0.00018467823725735745,,,,,75.66000306532628,51.12783329617739,0.03265617489079775,1.9632261706385183,75.69265924021708,51.1171982672579,0.8209536743164063
0.01,1.8,0.2,11,0.0,0.011899254538790482,0.03466895617157328,-6.019876480102539,,,,74.5914076272899,51.029091120211504,0.07839120346175554,3.433522099083451,74.66979883075165,51.03001420402423,1.0218992545387904
0.01,1.8,0.4,11,0.0,0.001127069646661932,0.0003032869711739246,,,,,75.09116499264283,50.870844214180366,0.04220601511241905,2.0963712168854483,75.13337100775524,50.851733800127434,1.2111270696466618
0.01,1.8,0.6,11,0.0,0.001127069646661932,0.00032148354647791014,,,,,74.88262787705904,50.908368605257124,0.04806751125653718,2.4321216127958367,74.93069538831557,50.895758324963346,1.411127069646662
0.01,1.8,0.8,11,0.0,0.0011053952303799717,0.00026704428987089397,,,,,75.64929974916389,49.94864867445894,0.05008012820512821,2.3807382947924243,75.69937987736901,49.92953241906193,1.61110539523038
0.01,1.8,1.0,11,0.0,0.027591531926928835,0.045788546137763876,-36.30335489908854,0.5829653160135413,,,75.64029352389335,49.97056547383575,0.06767045970507904,2.7384956964755314,75.70796398359842,49.94316100377091,1.837591531926929
0.01,1.8,1.2,11,0.0,0.0009970231489701705,0.0002571868371823281,,,,,75.7157630038853,50.3377140857373,0.05449529509420274,2.475455350858714,75.7702582989795,50.316606206919545,2.01099702314897
0.01,1.8,1.4,11,0.0,0.001127069646661932,0.00033870393329304017,,,,,75.70268413306268,51.1670272083363,0.0435962360753622,2.6096271315208264,75.74628036913805,51.16907254187522,2.211127069646662
0.01,1.8,1.6,11,0.0,0.0013004649769176135,0.0011649066210273986,,,,,64.92326121526615,53.06816408496302,0.039232507532641445,2.130576277626624,64.9624937227988,53.06293511822175,2.4113004649769176
0.01,1.8,1.8,11,0.0,0.048377297141323015,0.08369873987973922,-39.9404551188151,2.929830808088251,,,74.72996898964925,50.41172860160881,0.07857352386539831,2.8598495833344386,74.80854251351464,50.37635636059689,2.6583772971413233
0.01,1.8,2.0,11,0.0,0.0300840897993527,0.09574581530367501,-41.464874267578125,,,,74.87456529936732,50.83572312207288,0.05455580229326406,2.4768286053872517,74.92912110166058,50.81570200408722,2.840084089799353
0.01,2.0,0.01,11,0.0,0.0009319999001242898,0.00019817576756325564,,,,,75.66951791211866,50.42526398489748,0.04810383431290232,2.2379917850335604,75.71762174643158,50.402735188245465,0.8209319999001243
0.01,2.0,0.2,11,0.0,0.001148744062943892,0.0002571868371823281,,,,,75.7460785955511,50.522857945644596,0.04579042116721092,2.183538087513031,75.7918690167183,50.50138590853502,1.0111487440629439
0.01,2.0,0.4,11,0.0,0.024340369484624008,0.05186494164923195,-39.00486946105957,6.385623836463951,,,75.5591241810538,50.44418955916255,0.07113539199157758,2.8050250221550304,75.63025957304538,50.41561603717505,1.234340369484624
0.01,2.0,0.6,11,0.0,0.011270696466614915,0.03413902487041228,-35.35784912109375,,,,73.69781869609442,51.20993074276912,0.04571960038456715,2.2834282408745286,73.74353829647899,51.195039219855026,1.421270696466615
0.01,2.0,0.8,11,0.0,0.00095367431640625,0.0002132480599880018,,,,,75.66801280575841,50.427371894005184,0.054490733959671626,2.381862210680838,75.72250353971808,50.4018503634708,1.6109536743164063
0.01,2.0,1.0,11,0.0,0.012267719615588068,0.03721016165885386,-34.44654846191406,,,,74.48261069724617,51.27615080343596,0.050134622359867195,2.2847214812541923,74.53274531960604,51.2542205292485,1.822267719615588
0.01,2.0,1.2,11,0.0,0.0009103254838423296,0.0002340435545954806,,,,,75.6866989531357,50.5387597015409,0.0480453408249123,2.2366312898733884,75.73474429396062,50.51629254729403,2.010910325483842
0.01,2.0,1.4,11,0.0,0.0947171991521608,0.3106621914654059,-34.09262466430664,,,,74.69396329302819,51.18210595570704,0.06101557814875249,2.60886830430686,74.75497887117695,51.15954439295912,2.3047171991521607
0.01,2.0,1.6,11,0.0,0.0010837208140980115,0.0001955508070623218,-5.947173118591309,,,,75.58765710939625,50.28710972854391,0.05663954939317258,2.9359803392953503,75.64429665878941,50.28767945187696,2.4110837208140983
0.01,2.0,1.8,11,0.0,0.011595812710841619,0.03553417133390543,-36.85528564453125,,,,75.65111241136235,50.587354836547924,0.05877251640406236,2.5636520623065664,75.7098849277664,50.56441617320744,2.621595812710842
0.01,2.0,2.0,11,0.0,0.012462789362124289,0.03793509935091447,-45.107513427734375,,,,75.65044263209256,50.760644739809536,0.06970584134950508,2.9356070348695384,75.72014847344208,50.74164036576364,2.8224627893621244
0.2,0.01,0.01,11,0.0,5.976156754927164,0.49038710705534216,-38.088377275846604,7.025082560877483,,,72.42111917885303,52.096080416329286,0.28813363977193374,5.6690792388392826,72.70925281862496,52.00389681546121,22.186156754927165
