beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,0.4,2.0,2799,0.0007145409074669524,0.05299025409856717,0.09000716064027282,-68.67761942946066,0.2007234227041501,-68.70561790466309,0.3090220419810274,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,4.0,2510,0.0,0.06847619060499549,0.09054839968271305,-68.67164391559996,0.20809579243086004,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,6.0,2304,0.001736111111111111,0.05293337421283378,0.08135576603479648,-68.67204901603999,0.22016490636471595,-68.6646957397461,0.1820444002836675,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.4,8.0,2123,0.0004710315591144607,0.053672929782646824,0.07993269730561578,-68.656560778004,0.2134382092936388,-68.42061614990234,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,0.01,3154,0.0006341154090044388,0.04764629755883801,0.12927788845214833,-68.67169197238222,0.22859770255406353,-68.68590927124023,0.0032099039825896894,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,0.2,3111,0.0,0.045776827011169766,0.07260248499532068,-68.68567488800284,0.20141614826655474,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,0.4,3089,0.0003237293622531564,0.035751749682702574,0.07420229269117283,-68.68076373334458,0.203801365717068,-68.83261108398438,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,0.6,3045,0.0003284072249589491,0.04643924130593538,0.08308403824883076,-68.67515642126365,0.2239895518314879,-68.49776458740234,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,0.8,3007,0.0003325573661456601,0.044032589398935014,0.06922026056439337,-68.68244939770302,0.21234869620335903,-68.84811401367188,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,1.0,2965,0.0006745362563237774,0.033367021891953924,0.06549342412724839,-68.67191100212362,0.20492158549037942,-68.69599151611328,0.048078427382923214,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,10.0,1958,0.0,0.048676842444993394,0.0758138827664823,-68.6656867721192,0.21488551083748691,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,2.0,2802,0.0,0.04526898318064207,0.07183476405609968,-68.67513120246656,0.2240890470052012,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,4.0,2526,0.0011876484560570072,0.04833922533410042,0.08375909929054334,-68.66548364461674,0.23379619167579144,-68.27093505859375,0.56304543878931,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,6.0,2304,0.00043402777777777775,0.050202115542345445,0.07571770221783192,-68.67708652330481,0.20963606772636328,-68.99413299560547,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.6,8.0,2117,0.0004723665564478035,0.046357941841469,0.07643538394566765,-68.68250286425906,0.21470218906479047,-68.59565734863281,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,0.01,3167,0.00031575623618566466,0.022802663067738493,0.054921779362551645,-68.6624155143553,0.22207989212586896,-68.41658782958984,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,0.2,3143,0.0,0.024769058130436075,0.0749168692023208,-68.6770412791859,0.20339340037581927,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,0.4,3062,0.0,0.03413971851729203,0.06523018779649084,-68.66088207523997,0.21377850353107433,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,0.6,3071,0.0,0.03273919520723509,0.06130850318424251,-68.67115582230622,0.2179753540039264,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,0.8,3062,0.0009797517962116264,0.03589281920588462,0.0695435655846594,-68.67165507102499,0.20846278105918967,-68.62063090006511,0.2051970849736586,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,1.0,3021,0.00033101621979476995,0.026032372998379672,0.07193228116402951,-68.66767712186198,0.2180306278010627,-68.17207336425781,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,10.0,1928,0.0005186721991701245,0.036530351243068915,0.06436934761429881,-68.66570036941104,0.21462671631551367,-68.74010467529297,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,2.0,2831,0.0,0.026871483471646904,0.06335973793030847,-68.6569678463153,0.23938018645298928,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,4.0,2530,0.0003952569169960474,0.02868788044442579,0.1003245776578719,-68.65398229719538,0.23308806589422787,-68.78939437866211,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,6.0,2306,0.0,0.03527095807910779,0.06599043844248438,-68.67340092742386,0.19726575276446523,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.8,8.0,2114,0.0,0.037479648752482476,0.06769838440370726,-68.66753997048593,0.2448426434641198,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,0.01,3167,0.0,0.025170136220748915,0.05525630922896501,-68.65626369127301,0.22097281909714425,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,0.2,3137,0.0,0.029350185911093434,0.06899455065676818,-68.661481537088,0.20567027177653516,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,0.4,3088,0.0,0.019725277016194746,0.050744825145950724,-68.66764463170915,0.20316423155192695,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,0.6,3047,0.0,0.031235259518991965,0.06797815158020327,-68.66689284107727,0.20439834732521017,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,0.8,2977,0.0,0.02989538331779022,0.06534419471391446,-68.65760119731722,0.21372962672175183,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,1.0,3026,0.0,0.027930271680664698,0.05616225356554848,-68.66621256015294,0.21266126600221477,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,10.0,1960,0.0,0.028553544258577375,0.05794700862600876,-68.62219189172504,0.24519751506623955,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,2.0,2840,0.0,0.030104207320944647,0.09955193691927958,-68.65968359144111,0.21391678964538596,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,4.0,2527,0.0,0.030140844691532415,0.07263560361253696,-68.64475440341094,0.23195227241312236,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,6.0,2318,0.0,0.027290287462149745,0.058766723888391444,-68.64527479742792,0.2508910707204781,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,1.0,8.0,2143,0.0,0.018482835727816813,0.05511578003093314,-68.65318022763051,0.1909350148207405,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,0.01,3229,0.0,0.001093151769463807,0.0006780983538567926,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,0.2,3117,0.0,0.0010920442906105256,0.0005776140604573296,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,0.4,3160,0.0,0.0017908555042894273,0.022228957940310032,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,0.6,3125,0.0,0.0010501098632812501,0.000554316053294191,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,0.8,3103,0.0,0.001103041289584928,0.0003160250676570673,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,1.0,3074,0.0,0.0010789332641125034,0.000590281483714296,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,10.0,1945,0.0,0.0012012864139821658,0.0023061848658194237,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,2.0,2887,0.0,0.0009975261575918856,0.00040518507723982734,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,4.0,2565,0.0,0.0011824260213454101,0.0008348738466664703,-68.84832000732422,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,6.0,2346,0.0,0.0010531678325786413,0.0003728334213997632,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,10.0,8.0,2154,0.0,0.0011277840772821821,0.0005048160813892526,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,0.01,3189,0.0,0.001609867439257932,0.009132980847537272,-68.62858022054037,0.25122252782427934,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,0.2,3150,0.0,0.0015945283193435215,0.00766391259946473,-68.64271926879883,0.13192480431181067,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,0.4,3128,0.0,0.001889208088750118,0.011930088495233384,-68.62663886660621,0.15466656183468985,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,0.6,3073,0.0,0.0016277324404655265,0.009227055267462841,-68.60741642543248,0.11942205077986542,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,0.8,3040,0.0,0.008373276183477923,0.0402304799939804,-68.60567074287229,0.25256868861279247,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,1.0,3028,0.0,0.010818676085576068,0.037614219189775436,-68.63836954796263,0.2155379490374244,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,10.0,116,0.0,0.006474297622153704,0.030829950196305474,-68.61278343200684,0.13771386920153642,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,2.0,2860,0.0,0.011453178379082518,0.03886511372281182,-68.6441015895409,0.20772681309169572,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,4.0,2543,0.0,0.0116522275599884,0.03769765212608273,-68.6406826210893,0.20618256441421506,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,6.0,2336,0.0,0.015299716224405126,0.052142759529521715,-68.63441644785355,0.20148189543867392,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2.0,8.0,2118,0.0,0.018889775694930947,0.05062236915369133,-68.60463132222493,0.26243845821471035,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,0.01,3053,0.0,0.0013724101241830086,0.004858854846880981,-68.64785766601562,0.06181196901391274,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,0.2,3232,0.0,0.001088153607774489,0.00045653185517229776,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,0.4,3150,0.0,0.0014018255566793515,0.008506543498792056,-68.66017150878906,0.30351761759130924,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,0.6,3098,0.0,0.0013579392602475625,0.007317153584048767,-68.6337661743164,0.1112704042442212,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,0.8,3035,0.0,0.0010795216191148837,0.0006111610210514735,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,1.0,3026,0.0,0.0011782258532335643,0.0005427399066596895,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,10.0,1983,0.0,0.001384703366370307,0.006470075269783487,-68.67914123535157,0.10731482205417336,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,2.0,2846,0.0,0.0011610968047602447,0.0005548076754204049,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,4.0,2570,0.0,0.001723107660790698,0.008243601547655037,-68.60229153103299,0.13176990761237561,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,6.0,2326,0.0,0.0017176182846106996,0.00896957171337353,-68.70943298339844,0.15545703834477445,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,4.0,8.0,2156,0.0,0.0020494487599669524,0.01349652559008318,-68.66376972198486,0.11935246536648689,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,0.01,3215,0.0,0.0011789668959740717,0.0005709454513546633,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,0.2,3199,0.0,0.0011127939370320192,0.0005077808754836856,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,0.4,3101,0.0,0.0011965521917309185,0.0020843738375648847,-68.81385803222656,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,0.6,3119,0.0,0.0010535058855972216,0.0003592971980126526,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,0.8,3052,0.0,0.0013766876210703643,0.0044793462648346745,-68.87524795532227,0.18511165605815127,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,1.0,3047,0.0,0.0011816860458128318,0.0043727547279354675,-68.5731709798177,0.07107293394943157,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,10.0,1998,0.0,0.001327769534365851,0.0051867790622081075,-68.57298787434895,0.2179296680906869,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,2.0,2805,0.0,0.0014539708428204078,0.005463061589955712,-68.47545623779297,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,4.0,2573,0.0,0.0012064554605139258,0.0027282570066389064,-68.67160415649414,0.07963259275127127,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,6.0,6.0,2328,0.0,0.0012526192615941218,0.003762804881744137,-68.1344223022461,0.7445454739903594,,,0.0,0.0,0.0,0.0,0.0,0.0
