beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,0.3,6.0,11,0.0,0.11090798811476195,0.11077573853133087,-36.6431923866272,19.368191504230488,,,50.861661456500286,54.59266692065252,0.077634929507484,2.842729663867379,50.93929638600777,54.594349038609
0.01,0.3,7.0,11,0.09090909090909091,0.13795765963463963,0.13526388795533945,-30.536087382923473,13.605089010424352,-25.70201110839844,,52.86833557928198,53.83660501918972,0.08206350851732837,2.9986069627784837,52.95039908779931,53.83952434409935
0.01,0.3,8.0,11,0.0,0.14762444929640173,0.11761615594729523,-48.822235107421875,9.702908753839386,,,45.897892058501064,52.776467655739076,0.09481254697530736,3.1412611608673005,45.99270460547637,52.78749366809311
0.01,0.3,9.0,11,0.0,0.0995505939830257,0.1127995243505625,-38.87594711780548,15.602171553053749,,,46.22683857665629,53.160144692882035,0.07040594789447813,2.788124301389399,46.29724452455077,53.1720339914472
0.01,0.4,0.01,11,0.0,0.05355748263271719,0.07740040028164899,-38.35694456100464,5.789917055052417,,,53.741400679590015,54.34537295780943,0.06527824197860962,2.6924019339556926,53.806678921568626,54.34751287055498
0.01,0.4,0.1,11,0.0,0.10553273287684391,0.19595223344903906,-38.597777684529625,5.03025398624185,,,39.08260645771601,51.505790672273775,0.07173114644630858,2.8142250223762586,39.154337604162315,51.528238257439334
0.01,0.4,0.2,11,0.0,0.13368779962710597,0.13907743098927478,-42.26390504837036,11.695681910958065,,,36.736710894146114,52.09598544512335,0.08475195059873994,3.5911039167581356,36.82146284474486,52.159951889499546
0.01,0.4,0.3,11,0.0,0.04694678566670128,0.05311037596985139,-44.40065803527832,11.684715865864352,,,45.84011801873269,53.419202742563705,0.06958651691648225,2.691450250742323,45.909704535649176,53.427289699386165
0.01,0.4,0.4,11,0.0,0.04898418079721364,0.07314535625348322,-33.93642082214355,8.417214819875081,,,60.84257557402843,52.429662549332285,0.05221604912485901,2.331642943999403,60.894791623153296,52.42091208012009
0.01,0.4,0.5,11,0.0,0.05349245938386434,0.07834662859048698,-42.16787605285644,12.002843132741521,,,65.75876028623787,52.770630444312154,0.06314582941393702,2.5639501914248433,65.8219061156518,52.75422562746078
0.01,0.4,0.6,11,0.0,0.13071840459647643,0.18025810360594044,-33.72573208808899,13.043437197182573,,,51.17630681422705,53.762930177172805,0.06525370641052412,2.606366222761403,51.24156052063757,53.763991474374805
0.01,0.4,0.7,11,0.0,0.030647624622687077,0.0670307687992251,-42.144636154174805,3.622819017674435,,,68.36883286999296,51.70066321572028,0.06749789232387841,2.6507775009235472,68.43633076231684,51.67935275466962
0.01,0.4,0.8,11,0.0,0.027634880759496307,0.046023241381129655,-38.89444096883138,1.0102774657794518,,,53.717055801520345,53.92695968437146,0.06308648678751427,2.5627458503325657,53.78014228830786,53.92501149638433
0.01,0.4,0.9,11,0.0,0.08440017700194076,0.12714199141470034,-41.659934997558594,5.555050097013382,,,53.58211864288797,53.394524567277884,0.06308385192610227,2.649639636852687,53.64520249481407,53.39696030595379
0.01,0.4,1.0,11,0.0,0.03030083396217088,0.05020966833248915,-46.05435657501221,5.477849278414748,,,56.87551760374693,54.14533146462095,0.052195335824790696,2.3311806569922897,56.92771293957172,54.14068641257101
0.01,0.4,10.0,11,0.0,0.08052045648745852,0.09869066828683416,-36.01200616359711,21.079905963858554,,,39.43623230003827,50.81040383167676,0.06620400743535072,2.6252636254481834,39.50243630747362,50.82683706814737
0.01,0.4,2.0,11,0.0,0.05544315684924631,0.09292927200307642,-34.892284075419106,8.05090409781516,,,50.805208050514125,52.8844022904631,0.054388309907200484,2.3796237359364816,50.85959636042132,52.885688806341456
