beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,4.0,8.0,898,0.0,0.0015789257126023856,0.006399110804755449,-51.08634821573893,11.227782856455555,,,10.028125110381124,31.005339172420758,19.39396347709371,42.66257211873733,29.422088587474832,48.912527258757414
0.01,4.0,9.0,858,0.0,0.0017517374389931163,0.010438481813149058,-47.62107696533203,5.476587724495386,,,11.246175747608184,35.968816248546595,17.629140361115535,41.295034782710395,28.875316108723716,51.0146428062255
0.01,5.0,0.01,1281,0.0,0.001145563118165537,0.003670342095417581,-999.0,,,,2.7821921118174044,17.045755317313816,42.91197353258244,53.22799563851124,45.69416564439984,53.71205889235676
0.01,5.0,1.0,1242,0.0,0.0010312275418144876,0.0008133485336906288,,,,,5.598394784419,28.852300447456294,38.66373564162969,52.182033972973166,44.262130426048685,55.879213311046925
0.01,5.0,10.0,828,0.0,0.017434502569369858,0.045388943917247626,-47.807860023096985,7.874236701575996,,,16.117162850545537,38.54536125516365,24.214302081680856,46.10259719919167,40.33146493222639,53.20358415315797
0.01,5.0,2.0,1173,0.0,0.0009798942624455523,0.000404097167751773,,,,,7.598039215686274,33.21298127489584,36.45120839033288,51.76707668999748,44.04924760601916,56.82417285723416
0.01,5.0,3.0,1102,0.0,0.0011884149319463392,0.006492340992810623,-50.59992980957031,,,,9.235018367235046,30.2853128061346,34.84406126066853,51.44369809763954,44.079079627903575,54.03746725089711
0.01,5.0,4.0,1043,0.0,0.008719308035711915,0.03147606002669181,-48.95790423768939,7.803958809474875,,,10.300317564607973,31.64436753936923,31.471291429405753,49.923192816494335,41.771608994013725,53.341607461813204
0.01,5.0,5.0,961,0.0,0.019179918763536967,0.06093823411172804,-49.33748572837305,8.712037307669489,,,11.522887490313924,35.036431315166205,28.266806524163215,47.88768414414917,39.78969401447714,53.565981852990824
0.01,5.0,6.0,964,0.0,0.01058860438493,0.0325476425521864,-52.85244364854766,8.278240804478163,,,9.723724535785108,30.76616202639153,20.050252388678565,42.899968243382176,29.773976924463675,48.95933669159932
0.01,5.0,7.0,925,0.0,0.01606503048458211,0.054916332843679486,-52.564361377638214,8.387764009159081,,,10.98016658640555,32.277515434346334,21.798696202757416,44.01457269791176,32.778862789162964,50.00388350244193
0.01,5.0,8.0,898,0.0,0.014152452515597106,0.0366950919251541,-50.3187242437292,8.858417225005118,,,13.522246419149804,37.16719680241417,21.38440360475204,43.077206802615,34.90665002390185,51.56243976148472
0.01,5.0,9.0,855,0.0,0.016967037267847988,0.04895922947747228,-50.60263839134803,8.348754466189003,,,13.826552291921178,38.105642924826135,22.30838689116694,44.95592718111957,36.13493918308812,53.44292738354423
0.01,6.0,0.01,1296,0.0,0.0011107803862771871,0.0003501552117163012,,,,,3.009092087476622,22.246333115424644,42.68860063329815,52.726511639561835,45.69769272077477,54.93689318953285
0.01,6.0,1.0,1161,0.0,0.001057379210847498,0.0004935689647592509,,,,,5.518924806472945,23.65707934509222,39.37400318979267,53.08949639491952,44.892927996265605,54.25423802942683
0.01,6.0,10.0,828,0.0,0.0010366025178328803,0.0003274352490719443,,,,,14.065979217474286,37.150773717436856,20.9581433570141,42.294938938255584,35.02412257448839,50.787960875266634
0.01,6.0,2.0,1181,0.0,0.0010382614329545606,0.0005305089423018152,,,,,7.631711848204462,31.433593286050016,36.21399455296431,51.58105125619833,43.84570640116877,55.640778052400506
0.01,6.0,3.0,1095,0.0,0.0010244378216190426,0.0005185220851467067,,,,,9.709673865138827,33.7753589485033,33.36983068899662,50.46515073735925,43.079504554135454,55.13120952383711
0.01,6.0,4.0,998,0.0,0.0010200875077792304,0.00026957080143517816,,,,,10.762893982808022,35.7278597279592,32.09169054441261,50.20795688709129,42.85458452722063,55.735808774968014
0.01,6.0,5.0,1013,0.0,0.0011080697634848532,0.0038177086042690874,-55.61819076538086,,,,12.30376836584402,34.29182235490017,30.231795811330244,49.56137057776466,42.535564177174265,53.74279876558082
0.01,6.0,6.0,968,0.0,0.0013135188867236974,0.007319788023623776,-50.2116584777832,,,,13.079473157480878,36.547458163769484,28.962488383730076,47.804430860236124,42.04196154121095,53.509919715965985
0.01,6.0,7.0,932,0.0,0.0011818603384647884,0.004658526583198148,-56.292999267578125,,,,14.471740015218275,39.11121700538083,27.14073366247279,48.249234790438706,41.612473677691064,55.42641036693225
0.01,6.0,8.0,891,0.0,0.0011546309414401268,0.004042828589630267,-52.273624420166016,,,,14.684287812041115,39.07879542659291,26.34436424110539,47.429556854261705,41.02865205314651,54.7994306102822
0.01,6.0,9.0,845,0.0,0.0009511349469246949,0.00025039252138861045,,,,,15.336020065695516,40.00817394397209,25.14906455298486,46.97872684744025,40.485084618680375,55.10209004504572
0.01,7.0,0.01,1315,0.0,0.0010325428197592206,0.0034780446289133533,-57.60113906860352,,,,2.3573867077804085,20.823274103667405,32.65353412991208,49.17052795765139,35.010920837692495,51.936375227260974
0.01,7.0,1.0,1245,0.0,0.0010655108225872238,0.0003267170879364863,,,,,4.685976338981804,24.256483715528635,29.17954591451859,48.33996386540382,33.865522253500394,51.494122866756044
0.01,7.0,10.0,813,0.0,0.0069768959599069745,0.026488120659212428,-52.39147784493186,9.744905796336209,,,11.151308121290368,34.29621812372593,17.152841286065236,39.92726710892691,28.304149407355606,48.86556475728708
0.01,7.0,2.0,1170,0.0,0.0010580079168336005,0.00034018591443114507,,,,,6.233067873961345,28.323759951235093,27.51754577355952,46.770091194224285,33.750613647520865,51.44531693490894
0.01,7.0,3.0,1123,0.0,0.0010279810863844752,0.0003130940813981481,,,,,7.090174332209779,27.977070063878543,25.540484215867494,45.46706017198628,32.63065854807727,49.877623720445655
0.01,7.0,4.0,1055,0.0,0.0009864427467093085,0.0005739940353196701,,,,,8.147239153496233,28.468067766640704,24.51476167358901,45.91784384259469,32.662000827085244,50.19364965124926
0.01,7.0,5.0,969,0.0,0.0010119872196540007,0.0005434313703038875,,,,,9.381999736480509,33.98906172728437,22.422685263613605,43.26938293592717,31.804685000094114,51.05617301020316
0.01,7.0,6.0,976,0.0,0.004226067027106528,0.018066755231578975,-53.358507879849135,8.12996783407317,,,10.370489059801669,33.152832058853036,21.52544107959907,43.663360735240545,31.895930139400736,50.58771387431491
0.01,7.0,7.0,924,0.0,0.004320433645536318,0.020719668952777534,-51.259254913330075,7.688380008331741,,,10.634831360365668,33.88506218890068,20.042137589944115,41.45691090359471,30.676968950309785,49.40202990937606
0.01,7.0,8.0,891,0.0,0.010410141864606964,0.03457896141313116,-52.1038992508598,8.15145819983662,,,10.804654518249345,34.74358628135778,19.143331730169756,41.93768622321797,29.947986248419102,50.519204612453414
0.01,7.0,9.0,861,0.0,0.012105627203925731,0.03624083350335584,-53.41193771362305,8.584739468024681,,,10.423323392622573,31.572406531125278,16.819327581922106,39.061914492125645,27.24265097454468,46.60477189619302
0.01,8.0,0.01,1315,0.0,0.0010769630113028755,0.000425661797490612,,,,,2.193408893086653,15.432131355658111,30.23316110154268,49.11838232270279,32.42656999462933,50.18098666147429
0.01,8.0,1.0,1251,0.0,0.0009904567190973785,0.0006035042401456498,,,,,4.324546952224053,25.13995124715226,28.063792787845507,46.77917846697724,32.388339740069554,50.769764403579636
0.01,8.0,10.0,819,0.0,0.0043264675489705934,0.02016400176059878,-50.57642014821371,6.526928934811402,,,10.955833912006124,32.246009822949546,17.009641578975483,40.48566848120143,27.965475490981607,48.0225465389516
0.01,8.0,2.0,1156,0.0,0.0009481057163753312,0.0004704138436456531,,,,,5.181848330753924,23.06828471813973,26.755610214459427,47.54814738954657,31.937458545213353,50.156452470368706
0.01,8.0,3.0,1115,0.0,0.0009908804444454177,0.00043467570027404343,,,,,6.660725710629742,25.763887002813945,24.2950827163879,45.81358448769619,30.95580842701764,49.386221594159764
0.01,8.0,4.0,1069,0.0,0.000961034291252229,0.0006114291530236519,,,,,8.009371356828984,31.55274755164085,22.13366514213972,43.33219609336332,30.1430364989687,50.18647756798718
0.01,8.0,5.0,1016,0.0,0.0011683918359711414,0.0003823905526372907,,,,,8.219711202963122,28.51601902995288,21.013384150160146,43.8293146380622,29.233095353123264,48.8743871591787
0.01,8.0,6.0,979,0.0,0.0009690168807406712,0.0002833081020674958,,,,,9.318105266890035,32.84686847553592,19.915926536545587,41.67595613886827,29.234031803435624,49.44314865087792
0.01,8.0,7.0,924,0.0,0.003969514524780999,0.01753125251537208,-53.46084060668945,9.095267391695577,,,9.722744950445364,31.1765843211131,18.610991630374393,40.412892815778,28.333736580819757,47.3630869644651
0.01,8.0,8.0,898,0.0,0.003968686993774543,0.02276356470853607,-47.457930946350096,8.822100861987066,,,10.36467735655375,31.548773491489214,17.41641888782698,40.79479927099389,27.781096244380727,47.94257462096301
0.01,8.0,9.0,860,0.0,0.0025532966436337535,0.01655512169982604,-55.05848655700684,8.732118454618943,,,10.972799445865302,33.72138256783266,17.455464975845413,42.81144791614167,28.42826442171071,50.861190216186905
